nama_hotel,nama_pelanggan,rating,ulasan
XYZ,Dina D,5,"Kunjungi tempat ini untuk liburan singkat. Lobi bagus dan stafnya sangat ramah. Kamar juga bagus, luas, dan bersih. Beberapa saluran TV tidak ada sinyal, tetapi tidak masalah, saya hanya perlu istirahat. Sekadar saran. Terima kasih kepada mba Catrice dan Fenny yang telah mengakomodasi kebutuhan saya selama saya menginap di sini. Semoga sukses untuk kalian semua..."
XYZ,GS,5,Hotel yang bagus untuk menginap..layanan yang diberikan sangat baik..GRO Sami sangat baik dan ramah serta memiliki pengetahuan yang baik tentang pekerjaan..Heri Hk pandai dalam menjalankan tugasnya dan ramah..akan menginap di sini lagi dan merekomendasikan hotel ini kepada orang lain
XYZ,Daniel A.,4,"Hotel ini benar-benar pengalaman menginap yang biasa saja. Desain meja resepsionis dan interior bagian depan benar-benar membuat saya terkesima meskipun kondisi bangunan di sekitarnya sangat buruk. Selain itu, hotel ini cukup biasa saja untuk hotel dengan kisaran harga tersebut. Kamarnya sangat bagus dan bersih dengan pemandangan yang bagus, namun, kamar mandinya benar-benar mengecewakan saya karena tidak ada bak mandi dan hanya ada pancuran sederhana. Kamar mandinya sangat luas dengan hanya fasilitas dasar sehingga Anda merasa ada yang kurang, hampir seperti Anda merasa mereka belum menyelesaikan pembangunan kamar mandi dan mereka baru saja membukanya untuk mulai mendatangkan keuntungan. Saya tidak yakin apakah itu hanya berlaku untuk kamar saya, tetapi saya tidak mendasarkan ulasan hotel saya hanya pada kamar mandinya. Secara keseluruhan, penginapan ini sangat sesuai dengan kebutuhan saya dan saya akan merekomendasikannya kepada siapa pun yang ingin menjauh dari hiruk pikuk kota dan hiruk pikuk bandara. (Harap dicatat jika Anda berencana pergi ke mana pun di luar hotel, selain dari layanan antar-jemput gratis yang mereka sediakan ke dan dari bandara, saya SANGAT menyarankan Anda untuk naik skuter agar tidak terjebak macet selama berjam-jam seperti saya di dalam mobil)"
XYZ,Diella Dachlan,4,"Saya menginap tiga malam di sini untuk mengikuti lokakarya. Kamarnya bagus dan saya senang memilih lantai bebas asap rokok. Makanannya enak! Sarapannya siap pukul 6.30 pagi. Jika Anda datang ke sana pukul 6 pagi seperti saya, kemungkinan besar Anda tidak akan mendapatkan telur dadar karena belum siap. Layanan kamarnya agak mahal. Namun, tidak masalah karena sekarang ini ada layanan pesan-antar makanan melalui daring. Liftnya sangat lambat dan jelas menjadi masalah selama resepsi pernikahan besar di akhir pekan yang dihadiri ratusan orang. Hotel ini memiliki desain lobi yang bagus. Saya sangat menyukai restoran dan terasnya. Stafnya hebat dan ramah. Secara keseluruhan, ini adalah tempat menginap yang bagus untuk bekerja!"
XYZ,sidikppln01,5,"Merupakan pengalaman yang menyenangkan menginap di hotel Alium Tangerang. Kami menginap selama dua hari. Stafnya sangat membantu bahkan sebelum kami tiba. Staf kantor depan (Natalia, Catrice, dan Andin) membantu kami mendapatkan kamar lebih mudah dan lebih awal dari waktu check-in yang dijadwalkan. Saya merekomendasikan tempat ini untuk menginap di Tangerang."
XYZ,Hendra Putra,5,"Hotelnya bagus, stafnya ramah"
XYZ,Roshan perera,4,"Pelayanan dan stafnya bagus. Makanannya juga enak, meskipun variasinya kurang."
XYZ,Adriano,3,"Satu-satunya alasan saya tidak memberi hotel ini bintang 5 adalah karena jarak dari bandara JKT yang ditampilkan di semua aplikasi dan situs pemesanan salah!!!! Saya ingin memesan hotel dengan peringkat bagus yang sedekat mungkin dengan bandara, tetapi tertipu jadi berhati-hatilah saat Anda mencoba memesan hotel di dekat bandara karena hotel ini berjarak lebih dari 20 km dan bukan 5 km. Dalam kemacetan, perjalanan dari hotel ke bandara memakan waktu 70 menit dan dari bandara ke hotel dalam keadaan bebas kemacetan hanya 40 menit. Saya ingin menyoroti layanan terbaik yang diberikan oleh staf, kebersihan kamar, dan juga sarapan."
XYZ,stephanie t,5,"Dilayani oleh fenny dan natalie. Pelayanan dan sikapnya sangat baik. Pasti akan kembali lagi. Mereka mengizinkan saya check in lebih awal tanpa biaya apa pun. Kamarnya sangat bagus dan sangat rapi. Lokasinya bagus, dekat mal."
XYZ,Charles S Tjahjono,5,"Lokasi bagus. Anda dapat melihat bangunan dengan jelas dari jalan. Terletak di dekat stasiun kereta api, bandara, dan kawasan industri
Kamar bersih dan luas, seprai bersih, koneksi internet cepat.
Makanan enak. Sarapannya juga enak.
Pelayanan bagus.
Mereka memiliki beberapa aula yang bagus"
XYZ,retno a,5,"Pelayanannya mantap, kamar no 306, room service mbak Lovi/Yovi maaf lupa, ramah dan cepat, kerja bagus, kamar bersih, luas dan nyaman, pelayanannya juga baik, saya akan kembali lagi suatu saat nanti"
XYZ,shiva shiva,5,"""Pengalaman yang baik bagi saya di hotel ini

Karyawan bagian resepsionis sangat sangat baik
ADI & SAMIRI sangat pandai berbincang dan ramah.......!"""
XYZ,erica atmadja,5,"Saya mendapat kamar eksekutif. Kamarnya sebenarnya bagus, banyak lampu sehingga pencahayaannya bagus untuk mengambil gambar. Sarapannya biasa saja. Tidak ada yang istimewa. Tetapi pelayanan di sana sebenarnya cukup baik. Yang terbaik yang pernah saya dapatkan."
XYZ,Enal Maslan,4,"Menginap selama 4 malam pada bulan September 2018 karena saya memiliki pertemuan bisnis di tempat yang dekat dengan bandara karena hotel ini terletak di sebelah selatan Bandara Internasional Soekarno-Hatta, namun areanya agak terpencil dan jauh dari area komersial. Hanya ada minimarket dan restoran makanan lokal di dekatnya. Memesan langsung di situs web hotel dan membayar paket bisnis yang mencakup antar-jemput gratis dari dan ke bandara dan sarapan. Kamarnya bersih dan terawat dengan baik, tersedia pusat kebugaran dan kolam renang. Mencoba berbagai hidangan lokal untuk sarapan yang enak. Staf meja depan Vennysia sangat membantu dalam membantu saya mendapatkan transportasi harian ke kantor."
XYZ,Fr T,3,"Lobi cukup besar untuk anggaran terbatas. Lokasi jauh dari mana-mana. Terminal bus & stasiun kereta api dekat, tetapi tidak terlalu memungkinkan untuk berkeliling kota. Kamar ok. Staf sarapan tidak sopan."
XYZ,Johan Liang,5,Hotelnya bagus dan stafnya ramah
XYZ,Jourdan Myles,4,"Menginap di sini satu malam dalam perjalanan ke Bali. Kamar bersih dan stafnya ramah. Tersedia shuttle gratis, tetapi perlu diketahui bahwa shuttle tersebut tidak terlalu sering sehingga saya hanya dapat menggunakannya satu kali."
XYZ,Edo Satria,5,"hotel terbaik di tangerang, dengan pelayanan terbaik dan ramah sehingga nyaman untuk staycation disini, terima kasih kepada mas yoga garda terdepan yang telah memberikan penjelasan yang baik dan pelayanan yang ramah."
XYZ,Trip.com Member,5,"Lokasi bagus, akses mudah ke toko-toko lokal. sarapan enak. Staf yang sangat ramah dan membantu. Akan menginap lagi."
XYZ,Rafki Ridwan,4,"Mengunjungi teman saya yang menginap di hotel ini. Tempatnya tampak bagus, meski agak terpencil. Kamarnya bagus, harganya masuk akal dan staf serta layanannya cukup bagus (jadi saya dengar dari teman saya)."
XYZ,Felix W,5,"Hotelnya bersih dan nyaman, ||||Apalagi lokasinya dekat dengan banyak tempat dengan akses yang mudah.||||Stafnya sangat ramah, terutama Natalia, Catrice dan Anam yang selalu siap membantu.||||Pasti akan kembali lagi ke sini."
XYZ,Gunawan Susanto,5,Ballroomnya baik-baik saja. Parkir agak sulit diakses tetapi staf akan membantu Anda.. mereka sangat membantu
XYZ,Endi Julianto,5,"Stafnya ramah, ramah, dan tampan, kamarnya nyaman, makanannya enak, dan begitu banyak pilihan makanan Asia dan makanan barat."
XYZ,Yousef Halaibeh,4,Kamar bagus sangat ramah tetapi saya melihat seekor tikus di ruang makan haha. Jadi tidak bisa menikmati sarapankuâ?¦.
XYZ,Dinnida Sulistiani Mugianti,5,"Hotel yang bagus dengan fasilitas dan lokasi yang strategis, pelayanan yang baik untuk karyawan terutama Pak Yoga"
XYZ,Linda Zeng,3,"Untuk mengakses kolam renang, Anda harus melalui lobi. Karena kolam renangnya terletak di samping hotel. Dan meminta handuk untuk berenang oleh resepsionis. Sarapannya biasa saja. Drainase di kamar mandi dekat wastafel jelek. Maaf untuk mengatakannya."
XYZ,Steven C,5,"Buat staff yg bernama Kiel saya sangat suka dengan pelayanannya, baik, ramah, pelayanan sangat cepat, mau membantu saya, enak diajak ngobrol dan sangat memuaskan, pokoknya bagus banget buat staffnya agar sukses terus"
XYZ,Angelina Nityasa S P,3,"Tidak disarankan menggunakan kolam renang. Itu terlalu umum.
Pelayanan bagus & tempat istirahat sejenak. Dekat bandara dan antar-jemput disediakan berdasarkan permintaan."
XYZ,Jonathan Tandarma,5,"Tempat bersih, prasmanan paginya oke. Pelayanan bagus dan staf ramah ï¿½

Penerapan protokol keselamatan dan kesehatan yang baik pada masa Pandemi"
XYZ,Novita Novita,5,Makanannya enak! Bersih dan staf sangat membantu. Terdapat tempat sholat (mushola) yang cukup luas
XYZ,Linda Andriani,5,itu tempat yang sangat bagus dan pelayanan yang baik. akan menjadi wanita yang sangat cantik ğ???
XYZ,Tim,4,Anggota staf sangat bermanfaat dan menyenangkan. Sarapan Baufetnya oke. Saya menikmati masa tinggal saya di sini. Terima kasih!
XYZ,ë?¨í??ì¢?,5,"Sangat bersih dan bagus, ramah"
XYZ,Felicitas Alfi,4,Hotel yang bagus. Lobinya menarik. Staf sangat membantu dan ramah. Saya pasti akan kembali.
XYZ,Widi Tomo,5,"Sarapannya enak sekali, staf ramah baik, banyak warung kuliner di sekitar area."
XYZ,Match Point,4,Hotel yang bagus dekat Bandara SHIA. Kamar bersih dan pelayanan ramah. Bayi Ayamnya enak.
XYZ,Trip.com Member,4,Pelayanan Yang BaikSarapan LezatKamar LuasKamar Bersih
XYZ,Trip.com Member,5,Sangat menyenangkan menginap di sana lain kali. Terima kasih pelayanan yang baik dan membantu.
XYZ,Meryta OR,4,"Tempat bagus dan bersih, staf ramah, rasa makanan rata-rata (bagi saya ????)"
XYZ,Mira Susanti,5,"Kamar bersih, staff ramah & helpfull
Good place with good service"
XYZ,Doug Hunt,5,"Staf yang luar biasa, kamar bersih. Agak jauh dari bandara tetapi hotel dengan harga yang sangat bagus"
XYZ,M Nuh Wijaya,5,"Pelayanan prima dan baik untuk karyawan, terima kasih atas rizki, hilal dan keberaniannya"
XYZ,Ignatius Yudi,5,"Staf yang baik, hotel bersih dan makanan enak di restoran. Sayangnya lokasinya jauh dari kawasan perbelanjaan."
XYZ,ratzy blue,3,"Meskipun perjalanan menuju hotel ini cukup sulit, hotel ini memenuhi tujuannya. Staf sangat membantu dan sopan."
XYZ,Marlboro Putih Gold,4,"Lokasi sangat strategis, kamar cukup bagus, dan pelayanan sangat memuaskan"
XYZ,Alfiyansyah 2005,3,Area meeting roomnya limit staff.
XYZ,Ilhan Rafidya,5,Sangat ramah dan baik terima kasih kepada Nendy
XYZ,manideep kotha,5,Hotel yang bagus. Pelayanan yang sangat baik dengan kamar yang sangat baik
XYZ,Gilang P,5,Tempatnya strategis dengan suasana yang bagus. Staf yang bagus.
XYZ,Cardinal Blues,5,"Lokasi sangat strategis, kamar sangat bagus, dan pelayanan sangat memuaskan"
XYZ,Ahmad Alm,4,Staf yang ramah dan harga yang wajar untuk kunjungan singkat. Layanan antar-jemput bandara gratis.
XYZ,nastain,4,"Bagus dan bersih, staf sangat membantu. Agak jauh dari pusat kota tangerang."
XYZ,Tari Sutarni,5,"""Lokasi bagus
Pemandangan yang bagus
Pelayanan yang Baik
Semua fasilitas bagus"""
XYZ,Aliyah R,1,"Parkir di basement terburuk di hotel ini, parkiran kosong tapi ditaro ember dengan alasan sudah ditag oleh penghuni lain yang keluar hotel sebentar, padahal seharusnya parkiran fasilitas buat semua penghuni siapa cepat dia dapat, tapi kami harus mundur jauh cari tempat yang kosong disuruh cari parkir lain yang kosong karena itu sudah milik penghuni yang nitip ke security, apa ada SOP seperti itu atau sudah ngasih uang tips agar dikeep parkirannya, kenapa saya harus mundur jauh? itu karena tidak ada fasilitas muter diparkiran ini, atau saya harus keluar hotel dulu untuk cari parkiran lagi, dan saat mobil saya mundur security parkir hanya diam saja tidak memberi pelayanan untuk bantu mengarahkan mobil kami untuk mundur padahal sangat berbahaya, SOP dihotel ini sangat buruk. Saya rasa ini kali terakhir saya nginep disini pengalaman yang sangat mengecewakan."
XYZ,Lina R.I.,4,"Pelayanan bagus, pelayanan ok, kamar bersih dan nyaman serta letak yang strategis karena dekat denhan Stasiun kereta dan terminal bis"
XYZ,nuri karimah,4,"Over all bagus semua dan rekomen kalo mau nginep disini, staffnya baik2, ramah, sarapannya enak berasa (biasanya sarapan hotel agak minus).. Tapi untuk dprima Minusnya di kamar adalah tv (tidak berfungsi dan semalaman hanya menonton iklan dprima)ğ???, sudah tanya staf dan bilangnya maintenance 1-2 jam nyatanya sampe checkoutğ?¤£ğ???"
XYZ,Ahmad Farisi,5,"Dprima Tangerang ini recomended banget buat nginep. Hotelnya mewah tapi harganya terjangkau. Pelayanannya ramah, menu sarapannya banyak dan enak. Pokoknya kesan saya waktu nginep disini tu seneng banget Alhamdulillah. Oh ya, di depan hotel juga banyak jajanan, jadi kalo malem malem laper tinggal keluar aja. Meskipun hotel sendiri juga punya menu menu istimewanya. Recomended banget."
XYZ,timoty2604,5,"Overall its ok, resepsionisnya krg senyum"
XYZ,Mohammad Ardhy F,5,"Tempat nyaman di pinggir kota tangerang, pelayanan dan keramahtamahannya sangat bagus, recomended ğ??ğ?¼"
XYZ,Muhammad Rosyadhi,1,"Permintaan dikonfirmasi OK 3x oleh resepsionis, berbeda saat check in. Bahkan tidak ada solusi yang tepat. F!"
XYZ,Henry Eko,5,Detil yang bagus. Posting interior gaya modern. Staf yang bagus
XYZ,Teguh Susilo,5,"Harga terjangkau, bangunan baru dan pelayanan bagus"
XYZ,Agus Muryadi,5,Tempat nyaman dan pelayanan prima
XYZ,Charly Susanto,5,Tempat yang bagus untuk resepsi pernikahan dengan pelayanan prima
XYZ,Doddy Suhendra,5,"Akses mudah ke dan dari Bandara Internasional Jakarta dengan kereta bandara, kamar nyaman, makanan lezat dan staf yang ramah"
XYZ,Trip.com Member,5,Hotel yang bagus dengan staf yang ramah.
XYZ,Corinna,3,Sedikit usang... Staf yang ramah dan bersih
XYZ,Trip.com Member,4,"bagus dan bersih, staf ramah"
XYZ,Henkqie Anantha,5,"Bersih, tempatnya bagus.. pelayanan bagus.."
XYZ,ruli senior,4,"Pelayanan bagus, nyaman dan bersih"
XYZ,S J,4,Kamar dan pelayanan bagus
XYZ,Rudolfi Tangkilisan,5,Pelayanan bagus. Fasilitas bagus.
XYZ,Rachmat Susilo,5,"Pelayanan bagus, tempat homey"
XYZ,Indah Mediana,5,Pelayanan yang nyaman dan luar biasa
XYZ,Tini Aku,5,Pelayanan bagus tapi mahal...
XYZ,Tyara RossÃ©,5,Hotel yang bagus dengan staf yang membantu
XYZ,Ambo Uphex,5,Pelayanan yang Baik dan BF yang bagus
XYZ,Doddy Pribadi,5,Suka dengan fasilitas dan pelayanan hotel
XYZ,Rendry Dwitya Wirawan,4,Tempat bagus pelayanan bagus
XYZ,Gustiandy,5,pelayanan yang sangat baik...
XYZ,Umay Marsyah,5,Hotel yang bagus dan pelayanan yang baik
XYZ,Reza Vahlevi,5,Staf yang baik dan pelayanan yang baik
XYZ,Fajar Martin,5,"Gym yang murah, sopan, dan bagus."
XYZ,Eko Apriansyah,5,Pelayanan bagus
XYZ,Wiko Royal,5,Pelayanan bagus ğ??
XYZ,aji raditya,5,Pelayanan bagus
XYZ,Rama Wijaya,5,Pelayanan bagus
XYZ,Rin MeiZka,5,Pelayanan bagus
XYZ,IT Sunan,4,Pelayanan bagus
XYZ,sayma veronica,5,Pelayanan bagus
XYZ,Rental Multi Media,5,Pelayanan bagus
XYZ,Mulyanto Budimulia,4,Ramah
XYZ,J Hoon Kim,5,Pelayanan yang baik.
XYZ,david da silva goncalves,5,"Hotel yang megah dan sangat nyaman, kami menginap selama satu malam, tapi sungguh menyenangkan.
Layanan dari semua staf sangat baik, senyum, ketersediaan, profesionalisme, tidak ada yang perlu dikeluhkan
Restorannya bagus, ada pilihannya, cuma sayang hanya bisa bayar pakai kartu kredit.
Untuk sarapan, banyak pilihan, semua preferensi dapat dipenuhi, buah, pancake, kue, sarapan Indonesia, kontinental, dll.......
Bandara ini sangat mudah diakses melalui grab, sekitar 15 menit
Letaknya cukup strategis, indomart persis di sebelahnya.
Saya sangat merekomendasikan dan tidak hanya bagi mereka yang harus naik pesawat keesokan harinya ğ???
Sekadar klarifikasi, keretanya tidak lewat terlalu jauh, tapi tidak lebih"
XYZ,emma satyagraha,4,"Sambutan yang sempurna, staf hotel sangat berhati-hati. Kamarnya luas, tapi agak ketinggalan jaman. Kelemahan kecil pada seprai yang terkadang ternoda.
Restoran hotel menawarkan hidangan lezat. Sarapan mungkin mengejutkan bagi orang Barat.
Untuk mendapatkan harga kamar yang bagus, yang terbaik adalah memesan secara online.
Pada akhir pekan, hotel ini sangat populer untuk acara seperti pernikahan, yang dapat menimbulkan sedikit kegembiraan di koridor."
XYZ,Oihane G.,1,"Ini adalah hotel yang tidak memenuhi apa yang dijanjikannya. Kami tinggal di sini karena kolam renang dan gym karena kami akan menghabiskan satu setengah hari terakhir di sini bersantai sebelum terbang. Ketika kami check in, petugas di resepsionis memberi tahu kami bahwa semua fasilitas telah tersedia dan siap digunakan. Apa yang mengejutkan kami keesokan paginya ketika kami pergi menggunakan gym dan mesin dibongkar, kami pergi ke kolam dan kami menemukan operator dengan mesin di dalam kolam, operator memberi tahu kami bahwa kolam tidak akan tersedia karena kualitas airnya tidak sehat dan harus melakukan perawatan. Kami menunjukkan ketidaknyamanan kami dan niat kami untuk mengajukan keluhan dan setelah 5 menit mereka memberi tahu kami bahwa semuanya sudah terselesaikan... Berdasarkan informasi yang kami miliki, hal tersebut terasa aneh bagi kami. Kami bertanya apakah mereka memiliki sertifikat kualitas air, mereka memberi tahu kami bahwa mereka berkonsultasi dan berjam-jam berlalu... Kami turun untuk mengajukan keluhan dan mereka tidak memberi kami lembaran itu, tiga jam ""berkelahi"" sementara staf menertawakan kami, tidak menghormati kami dan tidak memberi kami solusi apa pun."
XYZ,Manuela Malter Terrada,5,"Kamar yang sangat indah, nyaman dan bersih. Tempat tidur dan bantalnya bagus.
Sarapannya banyak variasinya, cuma kurang suka kopinya karena encer banget.
Ada restonya dan pilihan pesan room service juga, salah satu masakannya bilang ikan bakar padahal sebenarnya digoreng tapi selebihnya oke.
Kolam renangnya bagus dan di gym beberapa mesin tidak berfungsi tetapi semuanya sangat bersih.
Stafnya ramah dan bersedia membantu."
XYZ,Ù?Ø­Ù?Ø¯ Ø¹Ù?Ø§Ø¯,1,"â??Sumpah demi Allah, dilarang memuat riyal

Pelayanan buruk, tidak ada rasa hormat dan kurang sopan santun, tidak ada penghargaan terhadap wisatawan yang Anda berikan di kepala mereka dan mereka mencoba menipu Anda dengan kamar yang buruk.
â??Hotel ini terlihat mencolok dari luar, tapi di dalam, staf dan kamarnya adalah yang terburuk.â?"
XYZ,TW,5,Kuliner berkualitas tinggi yang baik. Penawaran sarapan berkualitas tinggi. Resepsionis yang cepat dan ramah anak. Suasana di tepi kolam renang yang menyenangkan. Layanan luar biasa.
XYZ,Dina Cahyanti,5,"Ok mnyenangkan staycation dihotel ini , staf baik"
XYZ,Junita Mase,5,Staf rumah tangga sangat teliti. Program Rekreasi Keluarga.
XYZ,Junita Mase,5,"Yang mau ina di hotel ini, jangan ragu jangan sungkan hotel ini sangat layak buat menginap jika anda berada di tangerang. Staff receptionis, staf resto, room boy, semuaaAaa full senyum, ramah dan membantu. Yeupâ?¦. Standart hospitality jempolan semua. Inep disini 4hari dan sangat puas. Mungkin kolam renang bisa lebih digedein aja oleh pihak hotel karena kalau rame, anak-anak padat banget di kolam. Kasi playground anak dong hehehhe Alat gym tambah lagi dong. Akan sering-sering dan kembali inep disini jika saya ke tangerang. Thank Dâ??prima hotel, tingkatkan terus yah kwalitas dna pelayanannya."
XYZ,TW,5,Kuliner berkualitas tinggi yang baik. Penawaran sarapan berkualitas tinggi. Resepsionis yang cepat dan ramah anak. Suasana di tepi kolam renang yang menyenangkan. Layanan luar biasa.
XYZ,Dina Cahyanti,5,"Ok mnyenangkan staycation dihotel ini , staf baik"
XYZ,Junita Mase,5,Staf rumah tangga sangat teliti. Program Rekreasi Keluarga.
XYZ,Firlyansyah rahmadhika,5,Bersih rapih senyum kerennn
XYZ,Alit Alit,5,"pelayanan oke banget, untuk check in & check out prosesnya mudah dan cepat. untuk sarapan banyak pilihan."
XYZ,IDIPIS IDIPIS,5,Tingkat kan pelayanan
XYZ,Muhammad Rifqy Rifani,5,Suasana yang bersih dipertahankan. Lingkungan kolam yang menenangkan. Staf yang ahli dan energik. Resepsionis ahli.
XYZ,DG,5,Nice!! Viewnya oke.staff ramah2. Deket subway dan stasiun.
XYZ,Putra Irawan,5,Staf yang tulus dan luar biasa.
XYZ,Suci Yogi Purnami Rastafari,5,Layanan hangat dari staf.
XYZ,Sohib fadilah,5,Karyawan ramah. Kamar anak berdekorasi kreatif.
XYZ,Frankie Frankie,5,sangat rekomended menginap disini. staff nya sangat ramah semua. pelayanan sangat bagus
XYZ,Mulyanah Mulyanah,5,"Nyaman, pelayanannya bagus dan ramah"
XYZ,MR,5,"Kamar bersih dan nyaman.. Stafnya ramah, fasilitas terawat dengan baik, proses check-in mudah. Dapat murah, booking sama Bang Jemmyco 085268269398"
XYZ,MR,5,"Kamar bersih dan nyaman.. Stafnya ramah, fasilitas terawat dengan baik, proses check-in mudah. Dapat murah, booking sama Bang Jemmyco 085268269398"
XYZ,YW,5,Kamar mandi dengan air panas. Pelayanan untuk tamu sangat istimewa. Pelayanan untuk tamu sangat istimewa.
XYZ,Ririn Taruna,5,Sangat baik utk pelayanan nya
XYZ,Shella Yolanda Ginting,5,pelayanan bagus sekali semua nga ssuka senyum nyaman tidurnya
XYZ,Nicholas Bhagasinsan,5,"Hotel yang bagus. Staf yang ramah, untuk 400 ribu, tidak bisa salah. Ada juga gym dan kolam renang"
XYZ,RP,5,Tempat parkir yang luas. Staf yang penuh perhatian dan ahli.
XYZ,SI,5,Staf penerima tamu ramah banget. Dekat dengan pusat perbelanjaan yang ramai. Harga sesuai kualitas. Interior yang instagrammable. Staf yang santun.
XYZ,MM,5,"Suka banget dgn nuansa yg di dapet. Ke arah jalan pepohonan dan juga berasa di Bandung nginepnya. Hahaha dingin. AC ruangan mudah di atur dn klop banget sm roomnya.. Dpt yg di atas, wangi dan bersih. Sekalinya masuk saat mau cek in ramah bag. Cs nya dn humble. Setelah itu pesan yg di smpaikan jelas. Utk room oke. Rapih dn sesuai note yg di buat. Termasuk recomend hotelnya. Utk tiket. Com trima kasih memudhkn aku memesannya. Lanjut ya,,utk kostumnya uniq bag. Csnya, qu suka. Utk kemanan ya very good dn estetik utk lobbynya. Makanannya enak dn kokinya selalu mengecek makanan masih tersedia atau tinggal sedikit over all so nice. Thx ya. Pengalaman yg tak terlupakan. Dn lagi berenang saat sepi ya memang di jam 3 lewat. Kita niat renang. Meski agak mendung. Tp dptnya sepi. Jd berasa private swimming pool. Alhamdulillah.. Thx ya. Smua."
XYZ,SN,5,"Fasilitas tetap bersih. Dekat dengan transportasi umum. Kenyamanan tepi kolam renang terbaik. Hemat uang, tetap berkelas. Staf yang cepat dan tulus."
XYZ,Shella Yolanda Ginting,5,good mantap pelayanan oke tidur nyenyak
XYZ,TT,5,Check-in yang ramah dan cepat. Pelayan yang ramah dan tepat waktu.
XYZ,DR,5,"Overall Nice pelayanan ramah, sangat nyaman, cocok untuk yg staycation minm budget, tp hotel ttp bagus Fasilitas gym ekslusif. Fasilitas gym ekslusif. Ruang tamu yang nyaman."
XYZ,kurnia azmi,5,"Pelayanan oke, nyaman sekali"
XYZ,Denia A,5,"nyaman, pelayanan ok, bersih"
XYZ,RP,5,Makanan enak sekali. Relaksasi di tepi kolam yang modis. Suasana tradisional yang modern. Staf yang hangat.
XYZ,Corina linggasari,5,"Kamar nya bersih, nyaman Pelayanan oke bngt. Breakfast ny mantap bngt dah enak semua nya"
XYZ,Nur Hidayati,5,Staf perhatian banget ke anak-anak. Banyak pilihan vegetarian.
XYZ,GP,5,Staf penerima tamu ramah banget.
XYZ,Matthew,5,"Untuk harga kamar saya pikir itu adalah tempat yang sangat baik untuk menginap. Sarapan prasmanan luar biasa, staf dan keamanan sangat ramah. Anda dapat memisahkannya jika Anda adalah tipe itu tetapi berasal dari AS untuk apa yang saya bayar, saya sangat puas dengan pendirian. Area di sekitar hotel mungkin tidak bagus untuk berjalan di malam hari bagi sebagian orang, saya akan mengatakan itu tampaknya aman bagi saya tetapi saya 6,1 pria. Saya tidak berpikir Anda akan mengganggu Anda tetapi setelah jam 8 malam, benar -benar tidak ada alasan untuk berjalan di sekitar lingkungan. Anda bisa mendapatkan taksi atau meraih ke kota dengan harga murah."
XYZ,thoriq abdul jabar,5,Bagus selalu langganan disini semua staf nya baik baik
XYZ,DF,5,Pilihan menu anak-anak banyak. Akses mudah ke tempat-tempat terkenal. Akses mudah ke tempat-tempat terkenal. Parkir teratur. Penginapan budget. Pelayan yang baik dan ramah anak.
XYZ,jastian ganaputra,5,"bersih hotelnya, staff juga ramah"
XYZ,Ismail Ismail,5,"Keren, dan service memuaskan"
XYZ,DF,5,Fasilitas rekreasi lengkap. Menu sangat menggugah selera. Suasana malam yang ceria. Bisa bersantai di tepi kolam. Staf yang penuh keramahan dan sigap.
XYZ,Amelia Galuh Nurmalasari,5,"Rekomended sii, hotel nya deket stasiun, dan pelayanan nya ramah banget"
XYZ,FF,5,Pelayanan sangat membantu.
XYZ,Tri Hartono,5,Emang hotel paling nyaman kasur dan bantal nya di tanggerang. Bantalnya dpt 2 dan gede2. Jd yg 1 bisa jd guling. Kamar mandi nya jg luas dan air panas berfungsi baik. Ada kolam renang dan view nya pemandangan bukan tembok. Hanya saja lift pengunjung hanya 2 jadi kalau lg rame hotel nya agak mengantri lama jika mau sarapan pagi. Staf penerima tamu ramah banget.
XYZ,ES,5,Keterampilan staf luar biasa. Pelayanan kamar cepat banget.
XYZ,Indah Indah,5,Kamar bersih ramah ramah dan makanannya enak
XYZ,Rifadah Qoribah Salsabila,5,"pelayanan oke banget, staff ramah, kamar bersih"
XYZ,Fx Nana Sutono,5,"Kamar bersih, pelayanan sangat ramah, pemandangan dari lantai 10 keren diwarnai pesawat landing, makanan sarapan pilihan beragam dan tempat luas cuma jadi peluang untuk peningkatan rasanya kedepan."
XYZ,AA,5,Menu sangat menggugah selera. Kamar sangat steril. Parkir terjaga. Staf siap membantu. Staff penuh keramahan.
XYZ,eka sukmawati,5,Ruangan bebas debu dan noda. Desain ramah lingkungan. Wi-Fi cepat banget. Ekonomis tapi istimewa.
XYZ,Milia Milia,5,Ada fasilitas rekreasi keluarga. Tarif bersaing. Pelayanan ramah dan profesional.
XYZ,AU,5,"Puas banget nginep di sini, lokasi strategis kamar bagus dan nyaman Murah meriah, pelayanan terbaik."
XYZ,Novyanti Kartina Damanik,5,Harga terjangkau namun fasilitas dan sarapan Ok banget..staf semua ramah
XYZ,Elysa Sinaga,5,"Kamar bagus, harga murah. Staff juga sangat ramah dan helpful. Desain kamar unik bangett. Makanan enak sekali."
XYZ,Rachim Kalla,5,Sistem pemanas yang efisien. Staf ramah anak.
XYZ,Y,5,Staf yang baik dan ramah dan kondisi bagus untuk kamar
XYZ,Refika Anggraini,5,Pelayanan sdh mulai ramah sekrg
XYZ,Gayatri Chandra Pharameswari,5,Staf yang tulus. Parkir terorganisir dengan baik. Ruangan bebas debu dan noda.
XYZ,leo candar,5,Nice Desain ramah lingkungan.
XYZ,AM,5,"Lingkungan yang bersahabat. Murah meriah, pelayanan terbaik."
